k,m,block_size,total_data_size,encode_time,compute_time,io_time,other_time,isa-l
128,4,32,4096,39.78,2.374,37.174,0.232,1
16,4,32,512,4.836,0.144,4.659,0.033,1
32,4,32,1024,9.603,0.243,9.297,0.063,1
4,4,32,128,0.819,0.072,0.735,0.012,1
64,4,32,2048,19.21,0.502,18.592,0.116,1
8,4,32,256,2.443,0.091,2.333,0.019,1
