code_type,k,m,x,y,block_size,total_data_size,encode_time,encode_throughput,compute_time,io_time,read_time,simulated_send_time,other_time
RS,128,4,28,18,8,65536,7.898,8297.8,3.168,0.812,0.782,0.03,3.918
