k,m,block_size,total_data_size,encode_time,compute_time,io_time,other_time,isa-l
128,4,32,4096,173.498,136.101,37.165,0.232,0
16,4,32,512,21.065,16.378,4.649,0.038,0
32,4,32,1024,42.216,32.858,9.292,0.066,0
4,4,32,128,4.713,3.967,0.732,0.014,0
64,4,32,2048,85.806,67.072,18.593,0.141,0
8,4,32,256,10.622,8.274,2.325,0.023,0
