timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 380287
1753383873.450296813,380287,1,3498.389
1753383873.961071551,380287,2,3499.814
1753383874.471161191,380287,1,3499.227
1753383874.981332574,380287,1,3498.422
1753383875.491120622,380287,1,3499.948
1753383876.000911678,380287,1,3498.687
1753383876.511089100,380287,2,3499.213
1753383877.021129824,380287,2,3497.797
1753383877.531380873,380287,1,3498.738
1753383878.041423250,380287,1,3499.103
1753383878.551256491,380287,1,3499.584
1753383879.061197544,380287,1,3494.432
1753383879.571856054,380287,2,3501.219
1753383880.081969123,380287,2,3501.513
1753383880.592012433,380287,2,3499.544
1753383881.101998090,380287,2,3499.854
1753383881.611997546,380287,3,3498.546
1753383882.121881508,380287,3,3501.206
1753383882.631957282,380287,3,3503.354
