timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 415850
1753386330.836301574,415850,0,3497.355
1753386331.346363912,415850,0,3499.763
1753386331.855755016,415850,0,3500.493
1753386332.365577647,415850,1,3500.161
1753386332.875316640,415850,1,3499.997
1753386333.385292989,415850,1,3485.474
1753386333.895189859,415850,1,3495.858
1753386334.405019028,415850,1,3493.559
1753386334.914859478,415850,1,3499.745
1753386335.424651135,415850,0,3500.891
1753386335.934555398,415850,0,3498.832
1753386336.444489278,415850,0,3498.917
1753386336.954590323,415850,0,3498.628
1753386337.464595431,415850,0,3499.642
1753386337.974658113,415850,0,3498.101
1753386338.484564803,415850,1,3498.455
1753386338.994593521,415850,1,3498.494
1753386339.504390703,415850,0,3499.709
1753386340.014236823,415850,0,3499.597
1753386340.524146383,415850,0,3500.242
1753386341.033997273,415850,0,3499.428
1753386341.543744596,415850,0,3500.381
1753386342.053494467,415850,0,3499.755
1753386342.563309131,415850,0,3503.152
1753386343.073508807,415850,0,3499.604
1753386343.583425181,415850,1,3500.120
1753386344.093349077,415850,1,3500.296
1753386344.603356212,415850,1,3494.849
1753386345.113312613,415850,1,3491.512
1753386345.623544967,415850,1,3468.658
1753386346.133675665,415850,3,3500.214
1753386346.644128893,415850,0,3498.403
1753386347.154347105,415850,0,3496.599
1753386347.665197898,415850,2,3500.032
1753386348.175365989,415850,2,3500.518
1753386348.685549567,415850,0,3500.312
1753386349.196511503,415850,2,3499.962
1753386349.707473951,415850,2,3499.838
1753386350.219113962,415850,3,3498.942
1753386350.730506096,415850,2,3499.471
1753386351.240334618,415850,2,3499.410
1753386351.750090684,415850,2,3499.948
1753386352.260070146,415850,2,3500.096
1753386352.769894376,415850,2,3499.997
1753386353.279655936,415850,2,3499.784
1753386353.789580222,415850,2,3499.719
1753386354.299450096,415850,2,3499.696
1753386354.809268874,415850,2,3500.537
1753386355.319084443,415850,2,3497.534
1753386355.828875813,415850,2,3497.348
1753386356.338627378,415850,2,3497.438
1753386356.848357195,415850,2,3498.632
1753386357.358070674,415850,2,3497.878
1753386357.867922133,415850,2,3496.376
1753386358.377676782,415850,2,3498.464
1753386358.887543556,415850,2,3498.749
1753386359.397344400,415850,2,3496.023
1753386359.907093974,415850,2,3498.348
1753386360.416912235,415850,3,3497.414
1753386360.926641576,415850,2,3499.427
1753386361.436381980,415850,2,3498.983
1753386361.946159471,415850,2,3497.546
1753386362.456173834,415850,2,3498.160
1753386362.965970436,415850,1,3499.622
1753386363.476982981,415850,1,3499.857
1753386363.987543151,415850,1,3500.347
1753386364.498482705,415850,1,3499.962
1753386365.009290609,415850,1,3499.997
1753386365.519932299,415850,1,3499.717
1753386366.030535362,415850,1,3499.612
1753386366.541176789,415850,1,3499.997
1753386367.051700804,415850,0,3499.752
1753386367.562051171,415850,0,3499.582
1753386368.072605233,415850,1,3499.612
1753386368.583443836,415850,1,3500.172
1753386369.093489307,415850,0,3499.613
1753386369.603921055,415850,1,3499.053
1753386370.114597651,415850,0,3500.172
1753386370.625239002,415850,0,3499.787
1753386371.135387885,415850,0,3499.997
1753386371.645466744,415850,0,3499.540
1753386372.155929592,415850,1,3500.032
1753386372.666386674,415850,1,3499.512
1753386373.176867978,415850,0,3500.102
1753386373.686991394,415850,0,3499.613
1753386374.197436899,415850,0,3499.473
1753386374.707576744,415850,0,3499.543
1753386375.217980858,415850,0,3499.997
1753386375.728250795,415850,0,3499.054
1753386376.238415384,415850,0,3499.892
1753386376.748737467,415850,1,3499.508
1753386377.259081811,415850,0,3498.786
1753386377.769283205,415850,0,3499.927
1753386378.279540510,415850,0,3499.543
1753386378.790202343,415850,1,3500.172
1753386379.300340349,415850,0,3499.858
1753386379.810755141,415850,0,3499.612
1753386380.320903040,415850,1,3499.927
1753386380.831269653,415850,1,3499.997
1753386381.341404178,415850,1,3499.720
1753386381.851507862,415850,1,3499.583
1753386382.361967564,415850,1,3499.927
1753386382.872581356,415850,1,3499.402
1753386383.382679841,415850,1,3499.647
1753386383.893028236,415850,1,3499.822
1753386384.403332806,415850,1,3500.103
1753386384.913537843,415850,1,3499.375
1753386385.423911146,415850,1,3499.480
1753386385.934471236,415850,1,3500.487
1753386386.445188340,415850,1,3499.822
1753386386.955838901,415850,0,3500.635
1753386387.466445168,415850,0,3500.351
1753386387.976871317,415850,1,3499.473
1753386388.487201972,415850,1,3499.927
1753386388.997433711,415850,1,3498.678
1753386389.507571234,415850,0,3498.805
1753386390.017898645,415850,0,3499.683
1753386390.528382598,415850,0,3500.137
1753386391.038479858,415850,0,3499.785
1753386391.548594962,415850,0,3505.884
1753386392.058845014,415850,1,3499.717
1753386392.569124593,415850,1,3499.787
1753386393.079317291,415850,1,3499.577
1753386393.589452923,415850,1,3499.752
1753386394.099822461,415850,1,3500.032
1753386394.609960731,415850,1,3499.574
1753386395.120140409,415850,1,3499.577
1753386395.630635939,415850,1,3499.962
1753386396.141030860,415850,1,3499.473
1753386396.651534852,415850,1,3500.277
1753386397.161862759,415850,0,3500.172
1753386397.671976307,415850,0,3499.822
1753386398.183132445,415850,0,3499.997
1753386398.693945014,415850,0,3499.892
1753386399.204571081,415850,0,3499.927
1753386399.715618775,415850,0,3500.312
1753386400.226362451,415850,1,3499.754
1753386400.737064775,415850,1,3500.209
1753386401.247618763,415850,0,3500.032
1753386401.758252996,415850,0,3499.055
1753386402.268434189,415850,0,3499.717
1753386402.778741516,415850,1,3499.473
1753386403.289034663,415850,1,3499.329
1753386403.799302144,415850,1,3499.752
1753386404.309318544,415850,1,3499.269
1753386404.819602620,415850,1,3500.137
1753386405.330007777,415850,0,3499.617
1753386405.840040156,415850,0,3499.364
1753386406.350478503,415850,0,3499.717
1753386406.860822221,415850,0,3499.681
1753386407.371077780,415850,0,3499.752
1753386407.881230919,415850,0,3499.165
1753386408.391295564,415850,0,3499.857
1753386408.902033105,415850,0,3499.857
1753386409.412389830,415850,0,3499.472
1753386409.922380940,415850,0,3500.067
1753386410.432446223,415850,0,3499.613
1753386410.942503107,415850,0,3499.543
1753386411.452895488,415850,0,3499.438
1753386411.962937885,415850,0,3499.513
1753386412.473350333,415850,1,3500.172
1753386412.983424414,415850,1,3499.647
1753386413.493914694,415850,0,3500.172
1753386414.006073497,415850,0,3499.399
1753386414.516205553,415850,0,3499.822
1753386415.026237386,415850,0,3499.962
1753386415.536332026,415850,0,3499.962
1753386416.046685946,415850,0,3499.927
1753386416.556699700,415850,0,3499.682
1753386417.067005637,415850,0,3499.652
1753386417.577167879,415850,0,3500.032
1753386418.087489762,415850,0,3499.647
1753386418.597962259,415850,1,3500.102
1753386419.108435858,415850,1,3499.647
1753386419.618489998,415850,1,3499.717
1753386420.128904334,415850,1,3499.613
1753386420.639126922,415850,1,3499.892
1753386421.149503381,415850,0,3499.892
1753386421.659662736,415850,0,3499.821
1753386422.169922125,415850,0,3499.997
1753386422.680124331,415850,0,3499.787
1753386423.190536164,415850,0,3499.473
1753386423.700829642,415850,0,3499.927
1753386424.211255141,415850,0,3499.962
1753386424.721420447,415850,0,3499.438
1753386425.231551735,415850,0,3499.445
1753386425.741891964,415850,0,3499.617
1753386426.252561035,415850,1,3499.402
1753386426.762796876,415850,1,3499.469
1753386427.273192798,415850,0,3499.478
1753386427.783465311,415850,0,3499.752
1753386428.294020970,415850,1,3499.333
1753386428.804414102,415850,1,3499.647
1753386429.314599711,415850,1,3499.857
1753386429.824688851,415850,1,3499.717
1753386430.335537847,415850,0,3499.927
1753386430.846187008,415850,0,3499.927
1753386431.356605862,415850,0,3499.682
1753386431.867339945,415850,0,3500.102
1753386432.377770925,415850,1,3500.522
1753386432.888622296,415850,1,3500.452
1753386433.398690353,415850,1,3499.577
1753386433.909136495,415850,1,3499.752
1753386434.419775941,415850,1,3500.557
1753386434.929853877,415850,0,3499.752
1753386435.440227093,415850,0,3501.117
1753386435.950595634,415850,0,3499.822
1753386436.460645476,415850,0,3499.054
1753386436.970987731,415850,0,3499.822
1753386437.481636679,415850,0,3499.479
1753386437.992141324,415850,1,3499.962
1753386438.502333000,415850,1,3499.476
1753386439.012498338,415850,0,3499.856
1753386439.523163638,415850,0,3499.648
1753386440.033506430,415850,0,3499.997
1753386440.543948788,415850,1,3499.822
1753386441.056772644,415850,1,3500.488
1753386441.567363425,415850,0,3499.542
1753386442.077947991,415850,0,3499.790
1753386442.588542801,415850,1,3500.422
1753386443.098886176,415850,1,3499.857
1753386443.609055295,415850,1,3499.717
1753386444.119232642,415850,1,3499.720
1753386444.629567565,415850,1,3498.766
1753386445.139922833,415850,1,3499.927
1753386445.650145213,415850,1,3499.402
1753386446.160505733,415850,0,3499.997
1753386446.670890676,415850,1,3500.138
1753386447.181429460,415850,0,3500.067
1753386447.692195034,415850,0,3500.347
1753386448.203124525,415850,1,3499.892
1753386448.714063413,415850,1,3500.412
1753386449.224864418,415850,1,3500.732
1753386449.735709814,415850,1,3499.857
1753386450.246511049,415850,1,3500.102
1753386450.756996681,415850,1,3499.513
1753386451.267705058,415850,1,3499.857
1753386451.778606007,415850,1,3500.067
1753386452.289415444,415850,1,3499.926
1753386452.800301856,415850,1,3499.682
1753386453.310838930,415850,1,3499.997
1753386453.821604760,415850,1,3499.464
1753386454.332123471,415850,0,3500.205
1753386454.842653196,415850,1,3499.332
1753386455.353405272,415850,1,3500.312
1753386455.864163057,415850,1,3499.721
1753386456.374618971,415850,1,3500.382
1753386456.885405941,415850,1,3500.522
1753386457.396062638,415850,1,3500.207
1753386457.906695114,415850,1,3500.032
1753386458.417363717,415850,1,3499.997
1753386458.927985776,415850,1,3500.172
1753386459.438569700,415850,1,3500.245
1753386459.949502313,415850,1,3499.157
1753386460.460039319,415850,1,3499.997
1753386460.970748623,415850,1,3499.997
1753386461.481579042,415850,1,3500.032
1753386461.992022663,415850,1,3499.822
1753386462.502539996,415850,1,3499.997
1753386463.013246342,415850,1,3499.857
1753386463.523600639,415850,1,3499.473
1753386464.034118613,415850,0,3499.752
1753386464.544534179,415850,0,3499.962
1753386465.054707211,415850,1,3499.857
1753386465.564881794,415850,1,3499.682
1753386466.074996605,415850,0,3499.365
1753386466.585364092,415850,1,3499.333
1753386467.095451895,415850,1,3499.718
1753386467.605850532,415850,1,3499.715
1753386468.116149980,415850,1,3499.997
1753386468.626261013,415850,1,3499.857
1753386469.136822489,415850,1,3500.207
1753386469.649779946,415850,1,3499.857
1753386470.160749217,415850,1,3499.647
1753386470.671721820,415850,1,3500.452
1753386471.182536330,415850,1,3499.720
1753386471.693179188,415850,1,3500.102
1753386472.203830313,415850,1,3500.068
1753386472.714220129,415850,1,3499.926
1753386473.224792026,415850,1,3499.297
1753386473.735564101,415850,1,3500.067
1753386474.246424151,415850,1,3499.123
1753386474.756892193,415850,1,3499.891
1753386475.267324626,415850,0,3499.367
1753386475.777796802,415850,1,3500.382
1753386476.288645517,415850,1,3499.478
1753386476.799452754,415850,1,3499.651
1753386477.310051125,415850,1,3499.822
1753386477.820668399,415850,1,3500.032
1753386478.330765459,415850,0,3499.403
1753386478.841013093,415850,0,3499.857
1753386479.351374586,415850,0,3499.368
1753386479.861567471,415850,0,3499.648
1753386480.371808189,415850,0,3499.513
1753386480.881852379,415850,0,3499.686
1753386481.392080941,415850,0,3499.187
1753386481.902730545,415850,0,3499.228
