timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 411734
1753386022.003898371,411734,1,3499.340
1753386022.514061439,411734,0,3500.602
1753386023.023603854,411734,1,3500.334
1753386023.533622241,411734,1,3498.321
1753386024.043479424,411734,1,3499.209
1753386024.553481947,411734,1,3498.700
1753386025.063415161,411734,1,3498.984
1753386025.573318349,411734,1,3499.676
1753386026.083109339,411734,1,3500.105
1753386026.593005541,411734,1,3501.482
1753386027.103031707,411734,1,3499.509
1753386027.612932330,411734,0,3500.349
1753386028.122885248,411734,0,3499.954
1753386028.632830628,411734,0,3499.572
1753386029.142667911,411734,0,3499.997
1753386029.652667439,411734,0,3499.203
1753386030.162611214,411734,0,3498.492
1753386030.672556036,411734,0,3498.490
1753386031.182540948,411734,0,3498.903
1753386031.692427970,411734,0,3498.380
1753386032.202459158,411734,0,3499.016
1753386032.712350803,411734,0,3482.085
1753386033.222397131,411734,1,3498.195
1753386033.732381351,411734,1,3498.057
1753386034.242373981,411734,0,3479.556
1753386034.752419401,411734,0,3519.726
1753386035.262501398,411734,0,3498.424
1753386035.772456660,411734,0,3499.910
1753386036.282399743,411734,1,3499.465
1753386036.792330716,411734,0,3500.961
1753386037.302199464,411734,0,3499.846
1753386037.812070601,411734,0,3499.848
1753386038.321984280,411734,1,3500.283
1753386038.832050352,411734,2,3495.883
1753386039.342013625,411734,2,3497.292
1753386039.852040752,411734,2,3493.854
1753386040.362263465,411734,3,3496.926
1753386040.872203676,411734,3,3501.661
1753386041.382175411,411734,2,3495.410
1753386041.892342775,411734,2,3499.490
1753386042.402249975,411734,2,3509.025
1753386042.912383331,411734,2,3500.035
1753386043.422597766,411734,2,3499.871
1753386043.932815747,411734,2,3498.487
1753386044.443021675,411734,2,3499.377
1753386044.953068062,411734,2,3498.381
1753386045.463058203,411734,2,3498.124
1753386045.973226688,411734,2,3499.436
1753386046.483154236,411734,2,3528.648
1753386046.993067134,411734,2,3498.071
1753386047.502931265,411734,2,3496.238
1753386048.012922654,411734,2,3498.236
1753386048.522842956,411734,2,3499.485
1753386049.032764373,411734,2,3499.781
1753386049.542711145,411734,2,3499.610
1753386050.052737211,411734,2,3500.341
1753386050.562603971,411734,2,3500.401
1753386051.072477528,411734,2,3499.462
1753386051.582202295,411734,2,3499.547
1753386052.092280561,411734,2,3499.745
1753386052.602248666,411734,2,3499.267
1753386053.112190537,411734,3,3495.135
1753386053.622326160,411734,3,3499.542
1753386054.133009310,411734,3,3499.927
1753386054.644095801,411734,3,3500.758
1753386055.154651026,411734,3,3500.137
