timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 783639
1753389366.441930487,783639,5,2700.000
1753389366.979363763,783639,0,2700.000
1753389367.514491420,783639,0,2700.000
1753389368.049252841,783639,4,2700.000
1753389368.584133815,783639,0,2700.000
1753389369.118597248,783639,1,2700.000
1753389369.652969197,783639,1,2700.000
1753389370.187610346,783639,1,2700.000
1753389370.722029680,783639,1,2700.000
1753389371.256017005,783639,1,2700.000
1753389371.789700867,783639,1,2700.000
1753389372.323227968,783639,1,2700.000
1753389372.856924142,783639,1,2700.000
1753389373.390670786,783639,1,2700.000
1753389373.923977201,783639,1,2700.000
1753389374.457712991,783639,1,2700.000
1753389374.991611056,783639,1,2700.000
