code_type,k,m,x,y,block_size,chunk_size(KB),total_data_size,encode_time,encode_throughput,compute_time,io_time,read_time,simulated_send_time,other_time,isa-l
RS,4,4,4,1,32,64,4096,37.933,107.98,0.734,14.219,13.875,0.344,22.98,1
RS,8,4,8,1,32,64,4096,37.969,107.877,0.783,25.55,25.379,0.171,11.636,1
RS,16,4,16,1,32,64,4096,38.027,107.713,0.816,31.246,31.159,0.087,5.965,1
RS,32,4,32,1,32,64,4096,38.255,107.071,1.075,34.018,33.974,0.044,3.162,1
RS,64,4,64,1,32,64,4096,40.235,101.802,2.52,36.062,36.04,0.022,1.653,1
RS,128,4,128,1,32,64,4096,40.62,100.837,2.565,37.106,37.096,0.01,0.949,1
