code_type,k,m,x,y,block_size,total_data_size,encode_time,encode_throughput,compute_time,io_time,read_time,simulated_send_time,other_time
RS,128,4,26,19,8,65536,11.22,5841,3.142,4.105,4.075,0.03,3.973
