k,m,block_size,total_data_size,encode_time,compute_time,io_time,other_time,isa-l
128,4,32,4096,193.145,155.737,37.178,0.23,0
16,4,32,512,40.843,36.153,4.653,0.037,0
32,4,32,1024,62.171,52.807,9.294,0.07,0
4,4,32,128,22.897,22.148,0.735,0.014,0
64,4,32,2048,105.525,86.77,18.636,0.119,0
8,4,32,256,29.255,26.908,2.325,0.022,0
