timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 617461
1753379707.297222458,617461,1,2700.000
1753379707.833614910,617461,2,2700.000
1753379708.369274510,617461,2,2700.000
1753379708.905465148,617461,2,2700.000
1753379709.440183406,617461,1,2700.000
1753379709.975068929,617461,4,2700.000
1753379710.509795187,617461,0,2700.000
1753379711.043780854,617461,0,2700.000
1753379711.577798610,617461,0,2700.000
1753379712.111424657,617461,0,2700.000
1753379712.647009737,617461,0,2700.000
1753379713.181455803,617461,0,2700.000
1753379713.715648908,617461,0,2700.000
1753379714.249842496,617461,0,2700.000
1753379714.783662513,617461,0,2700.000
1753379715.317225240,617461,0,2700.000
1753379715.854929812,617461,,1200.000
1200.000
2700.000
1200.000
2700.000
1200.000
1200.000
2700.000
