timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 561962
1753376468.049794580,561962,0,2700.000
1753376468.586049295,561962,4,2700.000
1753376469.121437377,561962,4,2700.000
1753376469.656874079,561962,4,2700.000
1753376470.193463167,561962,4,2700.000
1753376470.728667749,561962,5,2700.000
1753376471.262894707,561962,5,2700.000
1753376471.797051241,561962,5,2700.000
1753376472.331509057,561962,5,2700.000
1753376472.865578109,561962,5,2700.000
1753376473.399944196,561962,5,2700.000
