timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 332337
1753380636.331054014,332337,1,3499.536
1753380636.841092409,332337,1,3499.375
1753380637.350910132,332337,1,3499.849
1753380637.861082148,332337,1,3499.380
1753380638.371031067,332337,1,3498.096
1753380638.880829722,332337,2,3499.696
1753380639.390639066,332337,2,3499.869
1753380639.900444363,332337,2,3499.703
1753380640.410375164,332337,2,3499.944
1753380640.920180583,332337,2,3498.448
1753380641.430066112,332337,2,3500.390
1753380641.940001212,332337,2,3501.051
1753380642.450167611,332337,2,3499.715
1753380642.960127056,332337,3,3494.505
1753380643.469965989,332337,3,3498.575
1753380643.979902088,332337,3,3499.901
1753380644.489783983,332337,3,3498.396
1753380644.999704357,332337,3,3499.814
1753380645.509498193,332337,3,3498.751
1753380646.019412933,332337,3,3501.267
1753380646.529360192,332337,3,3501.310
1753380647.039200386,332337,3,3499.997
1753380647.549274792,332337,3,3499.473
1753380648.059563997,332337,3,3499.095
1753380648.569493403,332337,3,3498.858
1753380649.079649947,332337,3,3499.673
1753380649.589912603,332337,2,3499.783
1753380650.100112555,332337,3,3500.577
1753380650.610465539,332337,1,3499.706
1753380651.120600671,332337,1,3499.158
1753380651.630972289,332337,1,3500.757
1753380652.141137412,332337,1,3499.328
1753380652.651371390,332337,2,3498.764
1753380653.161605065,332337,3,3499.647
1753380653.671733408,332337,2,3498.616
1753380654.181955541,332337,1,3499.532
1753380654.692405616,332337,0,3499.950
1753380655.202356484,332337,0,3499.932
1753380655.712243973,332337,0,3500.497
1753380656.222177762,332337,0,3500.411
1753380656.732005864,332337,0,3498.450
1753380657.241904524,332337,1,3499.825
1753380657.751602895,332337,1,3499.997
1753380658.261714079,332337,1,3498.761
1753380658.772621060,332337,0,3499.997
