timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 324686
1753380104.127297268,324686,1,3500.067
1753380104.637680958,324686,1,3499.746
1753380105.148021033,324686,1,3498.811
1753380105.658027195,324686,1,3497.127
1753380106.168048385,324686,1,3499.473
1753380106.678174931,324686,1,3499.056
1753380107.188323547,324686,1,3500.194
1753380107.698243443,324686,1,3499.652
1753380108.208218625,324686,1,3497.612
1753380108.718053341,324686,1,3500.724
1753380109.228013853,324686,1,3499.465
1753380109.737964774,324686,1,3500.166
1753380110.247825977,324686,1,3499.870
1753380110.757733482,324686,1,3499.940
1753380111.267874224,324686,1,3499.230
1753380111.777901102,324686,1,3499.666
1753380112.287894277,324686,1,3498.559
1753380112.797863935,324686,1,3499.243
1753380113.307829248,324686,1,3498.932
