timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 537813
1753375844.414217585,537813,1,2700.000
1753375844.981195209,537813,0,2700.000
1753375845.546248712,537813,0,2400.000
1753375846.120629036,537813,5,2700.000
1753375846.703809733,537813,7,2700.000
1753375847.272224792,537813,7,2700.000
1753375847.853263577,537813,6,2700.000
1753375848.439329304,537813,4,2700.000
1753375848.997906184,537813,5,2700.000
1753375849.546099394,537813,5,2700.000
1753375850.085505199,537813,5,2700.000
1753375850.623105728,537813,5,2700.000
1753375851.163167170,537813,5,2700.000
1753375851.703314831,537813,5,2700.000
1753375852.268820830,537813,5,2700.000
