k,m,block_size,total_data_size,encode_time,compute_time,io_time,other_time,isa-l
128,4,32,4096,15.737,5.76,9.162,0.815,1
16,4,32,512,2.139,0.702,1.278,0.159,1
32,4,32,1024,4.34,1.433,2.607,0.3,1
4,4,32,128,0.617,0.197,0.36,0.06,1
64,4,32,2048,8.228,2.442,5.299,0.487,1
8,4,32,256,1.03,0.385,0.57,0.075,1
