timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 1512179
1753423397.546848633,1512179,4,2700.000
1753423398.082307657,1512179,0,2700.000
1753423398.617517686,1512179,0,2700.000
1753423399.153534264,1512179,1,2700.000
1753423399.689060227,1512179,1,2700.000
1753423400.225490320,1512179,1,2700.000
1753423400.760872867,1512179,0,2700.000
1753423401.295532661,1512179,0,2700.000
1753423401.830573804,1512179,0,2700.000
1753423402.365635650,1512179,0,2700.000
1753423402.900461207,1512179,0,2700.000
1753423403.434296879,1512179,0,2700.000
1753423403.969130814,1512179,0,2700.000
1753423404.503069801,1512179,0,2700.000
1753423405.037175351,1512179,0,2700.000
1753423405.571264308,1512179,0,2700.000
1753423406.105498786,1512179,0,2700.000
1753423406.639410437,1512179,0,2700.000
1753423407.172569873,1512179,0,2700.000
1753423407.705795406,1512179,0,2700.000
1753423408.238979253,1512179,0,2700.000
1753423408.772132057,1512179,0,2700.000
1753423409.305236341,1512179,0,2700.000
1753423409.839539062,1512179,0,2700.000
1753423410.372548992,1512179,0,2700.000
1753423410.905507856,1512179,0,2700.000
1753423411.438607692,1512179,0,2700.000
1753423411.971693539,1512179,0,2700.000
1753423412.504733472,1512179,0,2700.000
1753423413.038764735,1512179,0,2700.000
1753423413.571889123,1512179,0,2700.000
1753423414.104997599,1512179,0,2700.000
1753423414.638111526,1512179,0,2700.000
1753423415.171406929,1512179,0,2700.000
1753423415.704524284,1512179,0,2700.000
1753423416.238597877,1512179,0,2700.000
1753423416.771740665,1512179,0,2700.000
1753423417.304871089,1512179,0,2700.000
1753423417.837948763,1512179,0,2700.000
1753423418.370977076,1512179,0,2700.000
1753423418.904027034,1512179,0,2700.000
1753423419.437060439,1512179,0,2700.000
1753423419.970254215,1512179,0,2700.000
1753423420.503517054,1512179,0,2700.000
1753423421.036820858,1512179,0,2700.000
1753423421.570025198,1512179,0,2700.000
1753423422.103981311,1512179,0,2700.000
1753423422.637278283,1512179,0,2700.000
1753423423.171065789,1512179,4,2700.000
1753423423.704169722,1512179,4,2700.000
1753423424.237988994,1512179,4,2700.000
1753423424.770867482,1512179,4,2700.000
1753423425.303770841,1512179,4,2700.000
1753423425.836873793,1512179,4,2700.000
1753423426.370051801,1512179,4,2700.000
1753423426.903038755,1512179,4,2700.000
1753423427.436068377,1512179,4,2700.000
1753423427.969390143,1512179,4,2700.000
1753423428.502548793,1512179,4,2700.000
1753423429.035771114,1512179,4,2700.000
1753423429.569435089,1512179,4,2700.000
1753423430.102370498,1512179,4,2700.000
1753423430.635351441,1512179,4,2700.000
1753423431.168574686,1512179,4,2700.000
1753423431.701596575,1512179,4,2700.000
1753423432.234644759,1512179,4,2700.000
1753423432.767662239,1512179,4,2700.000
1753423433.300692406,1512179,4,2700.000
1753423433.833735861,1512179,4,2700.000
1753423434.366703139,1512179,4,2700.000
1753423434.899693104,1512179,4,2700.000
1753423435.432744416,1512179,4,2700.000
1753423435.965959427,1512179,4,2700.000
1753423436.498966829,1512179,4,2700.000
1753423437.031920581,1512179,4,2700.000
1753423437.564862589,1512179,4,2700.000
1753423438.097920456,1512179,4,2700.000
1753423438.630906195,1512179,4,2700.000
1753423439.163951638,1512179,4,2700.000
1753423439.696642307,1512179,4,2700.000
1753423440.229805073,1512179,4,2700.000
1753423440.762988662,1512179,4,2700.000
1753423441.296204940,1512179,4,2700.000
1753423441.829637344,1512179,4,2700.000
1753423442.362981166,1512179,4,2700.000
1753423442.896340019,1512179,4,2700.000
1753423443.429766031,1512179,4,2700.000
1753423443.963113782,1512179,4,2700.000
1753423444.496499933,1512179,4,2700.000
1753423445.029896144,1512179,4,2700.000
1753423445.563264359,1512179,4,2700.000
1753423446.096702497,1512179,4,2700.000
1753423446.629847932,1512179,4,2700.000
1753423447.163157326,1512179,4,2700.000
1753423447.696352143,1512179,4,2700.000
1753423448.229503450,1512179,4,2700.000
1753423448.762752620,1512179,4,2700.000
1753423449.296043417,1512179,4,2700.000
1753423449.829394919,1512179,4,2700.000
1753423450.362719487,1512179,4,2700.000
1753423450.896123999,1512179,4,2700.000
1753423451.429585550,1512179,4,2700.000
1753423451.962951043,1512179,4,2700.000
1753423452.496442196,1512179,4,2700.000
1753423453.029822280,1512179,4,2700.000
1753423453.563757672,1512179,4,2700.000
1753423454.097284339,1512179,4,2700.000
1753423454.630894079,1512179,0,2700.000
1753423455.164430868,1512179,4,2700.000
1753423455.697856808,1512179,4,2700.000
1753423456.231132979,1512179,4,2700.000
1753423456.764488294,1512179,4,2700.000
1753423457.297765828,1512179,4,2700.000
1753423457.831278609,1512179,4,2700.000
1753423458.365279921,1512179,4,2700.000
1753423458.899355386,1512179,4,2700.000
1753423459.432921459,1512179,4,2700.000
1753423459.966464924,1512179,4,2700.000
1753423460.499851667,1512179,4,2700.000
1753423461.033263060,1512179,4,2700.000
1753423461.566865008,1512179,4,2700.000
1753423462.100283357,1512179,4,2700.000
1753423462.633693389,1512179,4,2700.000
1753423463.167189679,1512179,4,2700.000
1753423463.701164720,1512179,4,2700.000
1753423464.234563529,1512179,4,2700.000
1753423464.767903277,1512179,4,2700.000
1753423465.301309984,1512179,4,2700.000
1753423465.834672880,1512179,4,2700.000
1753423466.368158851,1512179,4,2700.000
1753423466.901701119,1512179,4,2700.000
1753423467.435178614,1512179,4,2700.000
1753423467.968572275,1512179,4,2700.000
1753423468.501901964,1512179,4,2700.000
1753423469.035352644,1512179,4,2700.000
1753423469.568761157,1512179,4,2700.000
1753423470.103183767,1512179,4,2700.000
1753423470.636929298,1512179,4,2700.000
1753423471.170174775,1512179,4,2700.000
1753423471.703547435,1512179,4,2700.000
1753423472.236889192,1512179,4,2700.000
1753423472.770226600,1512179,4,2700.000
1753423473.303546051,1512179,4,2700.000
1753423473.837125901,1512179,4,2700.000
1753423474.370502451,1512179,4,2700.000
1753423474.904662201,1512179,4,2700.000
1753423475.438963644,1512179,4,2700.000
1753423475.972935225,1512179,4,2700.000
1753423476.506260851,1512179,4,2700.000
1753423477.039515691,1512179,4,2700.000
1753423477.573594455,1512179,4,2700.000
1753423478.106895171,1512179,4,2700.000
1753423478.640045155,1512179,4,2700.000
1753423479.173397518,1512179,4,2700.000
1753423479.707307655,1512179,4,2700.000
1753423480.240556084,1512179,4,2700.000
1753423480.774804781,1512179,4,2700.000
1753423481.307981101,1512179,4,2700.000
1753423481.841175720,1512179,4,2700.000
1753423482.374376271,1512179,4,2700.000
1753423482.907735671,1512179,4,2700.000
1753423483.440940491,1512179,4,2700.000
1753423483.974226640,1512179,4,2700.000
1753423484.507458157,1512179,4,2700.000
1753423485.040788778,1512179,4,2700.000
1753423485.574015205,1512179,4,2700.000
1753423486.107214556,1512179,4,2700.000
1753423486.640847764,1512179,4,2700.000
1753423487.174134055,1512179,4,2700.000
1753423487.707311221,1512179,4,2700.000
1753423488.240689965,1512179,4,2700.000
1753423488.774009646,1512179,4,2700.000
1753423489.308179185,1512179,4,2700.000
1753423489.841457281,1512179,4,2700.000
1753423490.374881539,1512179,4,2700.000
1753423490.908032493,1512179,4,2700.000
1753423491.441312334,1512179,4,2700.000
1753423491.974669915,1512179,4,2700.000
1753423492.507981943,1512179,4,2700.000
1753423493.041326398,1512179,4,2700.000
1753423493.574416468,1512179,4,2700.000
1753423494.107609190,1512179,4,2700.000
1753423494.640842697,1512179,4,2700.000
1753423495.174281829,1512179,4,2700.000
1753423495.707691220,1512179,4,2700.000
1753423496.241027781,1512179,4,2700.000
1753423496.774332476,1512179,4,2700.000
1753423497.307637211,1512179,4,2700.000
1753423497.840997402,1512179,4,2700.000
1753423498.374215259,1512179,4,2700.000
1753423498.907546109,1512179,4,2700.000
1753423499.440883794,1512179,4,2700.000
1753423499.974040064,1512179,4,2700.000
1753423500.507306342,1512179,4,2700.000
1753423501.040648618,1512179,4,2700.000
1753423501.574578589,1512179,4,2700.000
1753423502.108105727,1512179,4,2700.000
1753423502.641670363,1512179,4,2700.000
1753423503.174938687,1512179,4,2700.000
1753423503.708265452,1512179,4,2700.000
1753423504.241178181,1512179,4,2700.000
1753423504.774363775,1512179,4,2700.000
1753423505.307414289,1512179,4,2700.000
1753423505.840442699,1512179,4,2700.000
1753423506.373566886,1512179,4,2700.000
1753423506.907063925,1512179,4,2700.000
1753423507.440985943,1512179,4,2700.000
1753423507.974052733,1512179,4,2700.000
1753423508.507296449,1512179,4,2700.000
1753423509.040654402,1512179,4,2700.000
1753423509.574083923,1512179,4,2700.000
1753423510.107338783,1512179,4,2700.000
1753423510.640571978,1512179,4,2700.000
1753423511.173763187,1512179,4,2700.000
1753423511.706943755,1512179,4,2700.000
1753423512.240058867,1512179,4,2700.000
1753423512.773304369,1512179,4,2700.000
1753423513.307438870,1512179,4,2700.000
1753423513.840614408,1512179,4,2700.000
1753423514.374238294,1512179,4,2700.000
1753423514.908021108,1512179,4,2700.000
1753423515.441990488,1512179,4,2700.000
1753423515.974959741,1512179,4,2700.000
1753423516.508449831,1512179,4,2700.000
1753423517.041504742,1512179,4,2700.000
1753423517.574658077,1512179,4,2700.000
1753423518.107549289,1512179,4,2700.000
1753423518.640612999,1512179,4,2700.000
1753423519.174344389,1512179,4,2700.000
