timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 307429
1753378978.688553352,307429,2,3499.384
1753378979.198440046,307429,2,3499.194
1753378979.708488906,307429,2,3499.695
1753378980.218701192,307429,2,3499.044
1753378980.728349210,307429,2,3499.997
1753378981.238223247,307429,2,3493.743
1753378981.748255307,307429,2,3499.997
1753378982.258121183,307429,2,3492.157
1753378982.768058751,307429,2,3500.475
1753378983.277932144,307429,2,3497.349
1753378983.787886635,307429,2,3497.724
1753378984.297789762,307429,2,3498.142
1753378984.807822642,307429,2,3499.997
1753378985.317822970,307429,2,3498.582
1753378985.827751035,307429,2,3498.951
1753378986.337601868,307429,3,3498.314
1753378986.847556073,307429,3,3499.164
1753378987.357462319,307429,3,3499.741
1753378987.867388779,307429,3,3499.429
1753378988.377240577,307429,3,3497.917
1753378988.887192139,307429,3,3498.283
1753378989.397274454,307429,3,3499.900
1753378989.907068725,307429,3,3497.651
1753378990.417041145,307429,3,3497.116
1753378990.926929148,307429,3,3497.839
1753378991.436718435,307429,3,3498.221
1753378991.946512817,307429,3,3499.366
1753378992.456361967,307429,3,3500.133
1753378992.966282252,307429,3,3495.356
1753378993.476393471,307429,3,3500.654
1753378993.986367143,307429,3,3500.277
1753378994.497824203,307429,3,3499.997
1753378995.008017866,307429,2,3499.071
1753378995.518022077,307429,1,3497.599
1753378996.027875043,307429,3,3497.535
1753378996.537806995,307429,3,3497.628
1753378997.047752973,307429,3,3498.919
1753378997.557741674,307429,3,3499.224
1753378998.067790549,307429,1,3499.328
1753378998.577933075,307429,1,3499.294
1753378999.087759962,307429,0,3499.479
1753378999.597649711,307429,0,3498.996
1753379000.107601205,307429,0,3498.343
1753379000.617425851,307429,0,3499.073
1753379001.127273946,307429,0,3489.228
1753379001.637106971,307429,0,3499.997
1753379002.146982793,307429,0,3499.639
1753379002.656907612,307429,0,3497.192
1753379003.166929893,307429,0,3498.575
1753379003.676976017,307429,0,3498.826
1753379004.186845862,307429,3,3499.580
1753379004.696713859,307429,3,3498.097
1753379005.206669335,307429,3,3498.439
1753379005.716736579,307429,3,3499.870
1753379006.226775843,307429,3,3499.997
1753379006.736757820,307429,3,3498.768
1753379007.246604734,307429,3,3500.126
1753379007.756662225,307429,3,3500.038
1753379008.266515883,307429,3,3500.605
1753379008.776384796,307429,3,3499.179
1753379009.286209256,307429,3,3499.997
1753379009.795944706,307429,3,3496.741
1753379010.305737373,307429,3,3498.337
1753379010.815605385,307429,3,3498.587
1753379011.325547567,307429,3,3499.937
1753379011.835321528,307429,3,3499.174
1753379012.345346568,307429,3,3499.997
1753379012.855871049,307429,3,3500.794
1753379013.366421937,307429,3,3500.627
1753379013.877009397,307429,3,3499.651
1753379014.387385728,307429,3,3499.437
