timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 297256
1753378251.833506415,297256,1,3500.288
1753378252.343547723,297256,1,3498.872
1753378252.853039034,297256,0,3499.731
1753378253.363286930,297256,0,3496.263
1753378253.873354884,297256,0,3499.770
1753378254.383196189,297256,0,3499.127
1753378254.892974081,297256,0,3499.835
1753378255.402794721,297256,0,3500.989
1753378255.912658895,297256,1,3500.082
1753378256.422630374,297256,1,3500.248
1753378256.932601982,297256,1,3499.353
1753378257.442441236,297256,1,3500.593
1753378257.952357259,297256,1,3500.982
1753378258.462316050,297256,1,3500.805
1753378258.972224611,297256,1,3499.881
1753378259.482253168,297256,1,3498.576
1753378259.992097649,297256,1,3498.594
1753378260.501960357,297256,1,3499.492
1753378261.012147045,297256,1,3498.801
1753378261.522096927,297256,1,3499.997
1753378262.032005453,297256,1,3499.852
1753378262.542040808,297256,1,3499.715
1753378263.052009924,297256,1,3498.488
1753378263.562050348,297256,1,3500.211
1753378264.072289900,297256,1,3500.086
1753378264.582571855,297256,1,3498.246
1753378265.092797583,297256,1,3499.997
1753378265.603635676,297256,2,3500.482
1753378266.113623853,297256,2,3499.527
1753378266.623513204,297256,1,3498.957
1753378267.133534135,297256,1,3498.684
1753378267.644847980,297256,1,3500.082
1753378268.154888515,297256,1,3497.989
1753378268.665074945,297256,1,3499.273
1753378269.174946746,297256,0,3497.256
1753378269.685267328,297256,0,3504.865
1753378270.195241083,297256,0,3498.364
1753378270.705114714,297256,0,3499.150
1753378271.215178067,297256,0,3497.004
1753378271.725376111,297256,0,3496.803
1753378272.235386737,297256,0,3499.997
1753378272.745240289,297256,0,3499.491
1753378273.255200016,297256,1,3500.654
1753378273.765147100,297256,1,3501.030
1753378274.274916135,297256,1,3498.908
1753378274.784925793,297256,1,3497.800
1753378275.294892309,297256,0,3499.208
1753378275.804885381,297256,0,3498.994
1753378276.314928447,297256,2,3500.252
1753378276.824865117,297256,2,3499.868
1753378277.334829279,297256,2,3499.910
1753378277.844727652,297256,2,3498.103
1753378278.400496024,297256,2,3500.442
1753378278.910632738,297256,0,3498.893
1753378279.420862420,297256,0,3499.832
1753378279.931430052,297256,0,3499.752
1753378280.442828280,297256,0,3500.081
1753378280.954705107,297256,0,3500.124
1753378281.464576315,297256,0,3499.802
1753378281.974590211,297256,0,3499.113
1753378282.484724981,297256,1,3500.101
1753378282.995510209,297256,1,3500.308
1753378283.505952623,297256,1,3499.892
1753378284.016285627,297256,1,3499.822
