timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 284447
1753377407.622697444,284447,3,3500.097
1753377408.132911859,284447,3,3499.912
1753377408.642862382,284447,3,3500.252
1753377409.153465203,284447,2,3499.646
1753377409.663591412,284447,2,3499.649
1753377410.173477685,284447,3,3499.801
1753377410.683500683,284447,3,3499.770
1753377411.193741863,284447,2,3500.505
1753377411.703776038,284447,2,3499.997
1753377412.213999615,284447,3,3499.277
1753377412.724026503,284447,0,3496.526
1753377413.234117345,284447,0,3498.033
1753377413.744202076,284447,0,3499.748
1753377414.254263051,284447,0,3494.903
1753377414.764346995,284447,0,3476.722
1753377415.274343514,284447,0,3510.900
1753377415.784333971,284447,0,3524.190
1753377416.294485460,284447,0,3499.609
1753377416.804591394,284447,0,3499.958
1753377417.314443464,284447,0,3500.673
1753377417.824812839,284447,0,3498.159
1753377418.334940937,284447,0,3499.256
1753377418.845136171,284447,0,3495.384
1753377419.355499555,284447,2,3499.217
1753377419.865787455,284447,0,3500.117
1753377420.375738344,284447,2,3500.254
1753377420.886841035,284447,2,3499.393
1753377421.398441443,284447,0,3499.647
1753377421.908374746,284447,2,3499.032
1753377422.418397652,284447,0,3498.615
1753377422.928376771,284447,2,3500.678
1753377423.438434176,284447,2,3498.357
1753377423.948558313,284447,2,3496.008
1753377424.458458688,284447,2,3498.257
1753377424.968363448,284447,2,3500.278
1753377425.478300513,284447,2,3501.272
1753377425.988178107,284447,2,3498.528
1753377426.498171812,284447,2,3499.836
1753377427.008202212,284447,2,3498.128
1753377427.518016923,284447,2,3497.008
1753377428.027866111,284447,2,3498.706
1753377428.537659524,284447,2,3498.907
1753377429.047533982,284447,2,3498.666
1753377429.557393032,284447,2,3498.082
1753377430.067516020,284447,2,3499.675
1753377430.577475365,284447,2,3499.844
1753377431.087488607,284447,2,3498.745
1753377431.597511546,284447,2,3499.997
1753377432.107457322,284447,2,3499.626
1753377432.617405609,284447,2,3510.366
1753377433.127438607,284447,2,3516.592
1753377433.685810320,284447,2,3499.507
1753377434.196691998,284447,2,3499.927
1753377434.707503697,284447,2,3499.612
