timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 2421846
1753485963.080667682,2421846,4,2700.000
1753485963.617380821,2421846,0,2700.000
1753485964.152772656,2421846,0,2700.000
1753485964.686343262,2421846,0,2700.000
1753485965.219891025,2421846,0,2700.000
1753485965.754088956,2421846,0,2700.000
1753485966.287719503,2421846,0,2700.000
1753485966.821530747,2421846,0,2700.000
1753485967.355263157,2421846,0,2700.000
1753485967.888778242,2421846,0,2700.000
1753485968.422287023,2421846,0,2700.000
1753485968.955842722,2421846,0,2700.000
1753485969.489428996,2421846,0,2700.000
1753485970.022963243,2421846,0,2700.000
1753485970.556576103,2421846,0,2700.000
1753485971.090114392,2421846,0,2700.000
1753485971.624382155,2421846,0,2700.000
1753485972.158667959,2421846,0,2700.000
1753485972.692193501,2421846,0,2700.000
1753485973.226472824,2421846,0,2700.000
1753485973.760193160,2421846,0,2700.000
1753485974.293939576,2421846,0,2700.000
1753485974.827758807,2421846,0,2700.000
1753485975.361534014,2421846,0,2700.000
1753485975.895921249,2421846,0,2700.000
1753485976.430158322,2421846,0,2700.000
1753485976.964221820,2421846,0,2700.000
1753485977.498043929,2421846,0,2700.000
1753485978.032776138,2421846,0,2700.000
1753485978.566982954,2421846,0,2700.000
1753485979.100635487,2421846,0,2700.000
1753485979.634139523,2421846,0,2700.000
1753485980.168555825,2421846,0,2700.000
1753485980.702507195,2421846,0,2700.000
1753485981.236958522,2421846,0,2700.000
1753485981.770562426,2421846,0,2700.000
1753485982.304050457,2421846,0,2700.000
1753485982.837553644,2421846,0,2700.000
1753485983.371774701,2421846,0,2700.000
1753485983.905431957,2421846,0,2700.000
1753485984.438982241,2421846,0,2700.000
1753485984.972613835,2421846,0,2700.000
1753485985.506256121,2421846,0,2700.000
1753485986.039985248,2421846,0,2700.000
1753485986.573964722,2421846,0,2700.000
1753485987.107952195,2421846,0,2700.000
1753485987.641803936,2421846,0,2700.000
1753485988.175362034,2421846,0,2700.000
1753485988.708896972,2421846,0,2700.000
1753485989.242652410,2421846,0,2700.000
1753485989.776846900,2421846,0,2700.000
1753485990.310592751,2421846,0,2700.000
1753485990.844234832,2421846,0,2700.000
1753485991.378917708,2421846,3,2700.000
1753485991.913046364,2421846,3,2700.000
1753485992.447140478,2421846,3,2700.000
1753485992.980862305,2421846,3,2700.000
1753485993.514521633,2421846,3,2700.000
1753485994.048344260,2421846,3,2700.000
1753485994.581910627,2421846,3,2700.000
1753485995.115781846,2421846,3,2700.000
1753485995.649480918,2421846,3,2700.000
1753485996.183180475,2421846,3,2700.000
1753485996.716754720,2421846,3,2700.000
1753485997.251237466,2421846,3,2700.000
1753485997.785603957,2421846,3,2700.000
1753485998.319269267,2421846,3,2700.000
1753485998.852771945,2421846,3,2700.000
1753485999.387277783,2421846,3,2700.000
1753485999.920867632,2421846,3,2700.000
1753486000.454377645,2421846,3,2700.000
1753486000.988053302,2421846,3,2700.000
1753486001.522479298,2421846,3,2700.000
1753486002.056267980,2421846,3,2700.000
1753486002.589735689,2421846,3,2700.000
1753486003.123328378,2421846,3,2700.000
1753486003.656822552,2421846,3,2700.000
1753486004.190441026,2421846,3,2700.000
1753486004.723926553,2421846,3,2700.000
1753486005.257977852,2421846,3,2700.000
1753486005.791635324,2421846,3,2700.000
1753486006.325128343,2421846,3,2700.000
1753486006.859271609,2421846,3,2700.000
1753486007.392902364,2421846,3,2700.000
1753486007.926494522,2421846,3,2700.000
1753486008.460124206,2421846,3,2700.000
1753486008.993935146,2421846,3,2700.000
1753486009.527910316,2421846,3,2700.000
1753486010.061668539,2421846,3,2700.000
1753486010.595445590,2421846,3,2700.000
1753486011.129081172,2421846,3,2700.000
1753486011.662804762,2421846,3,2700.000
1753486012.197297545,2421846,3,2700.000
1753486012.731055377,2421846,3,2700.000
1753486013.264736997,2421846,3,2700.000
1753486013.798328717,2421846,3,2700.000
1753486014.331872043,2421846,3,2700.000
1753486014.865478463,2421846,3,2700.000
1753486015.399241153,2421846,3,2700.000
1753486015.932864057,2421846,3,2700.000
1753486016.466521562,2421846,3,2700.000
1753486017.000042567,2421846,3,2700.000
1753486017.533730786,2421846,3,2700.000
1753486018.067374455,2421846,3,2700.000
1753486018.601008874,2421846,3,2700.000
1753486019.135027168,2421846,3,2700.000
1753486019.669403028,2421846,3,2700.000
1753486020.203425082,2421846,3,2700.000
1753486020.737763234,2421846,3,2700.000
1753486021.271517626,2421846,3,2700.000
1753486021.805004291,2421846,3,2700.000
1753486022.338616581,2421846,3,2700.000
1753486022.872315654,2421846,3,2700.000
1753486023.405780752,2421846,3,2700.000
1753486023.939381512,2421846,3,2700.000
1753486024.473240013,2421846,3,2700.000
1753486025.006732240,2421846,3,2700.000
1753486025.540343361,2421846,3,2700.000
1753486026.074014649,2421846,3,2700.000
1753486026.607555355,2421846,3,2700.000
1753486027.141518056,2421846,3,2700.000
1753486027.675601854,2421846,3,2700.000
1753486028.209227350,2421846,3,2700.000
1753486028.742766092,2421846,3,2700.000
1753486029.276306263,2421846,3,2700.000
1753486029.809881010,2421846,3,2700.000
1753486030.343663732,2421846,3,2700.000
1753486030.877203377,2421846,3,2700.000
1753486031.410972263,2421846,3,2700.000
1753486031.944571340,2421846,3,2700.000
1753486032.478314984,2421846,3,2700.000
1753486033.011994197,2421846,3,2700.000
