code_type,k,m,x,y,block_size,chunk_size(KB),total_data_size,encode_time,encode_throughput,compute_time,io_time,read_time,simulated_send_time,other_time
RS,24,4,16,1,32,64,6144,9.32,659.227,1.389,1.975,1.923,0.052,5.956
RS,24,4,20,1,32,64,6144,10.015,613.48,1.717,2.214,2.161,0.053,6.084
RS,24,4,24,1,32,64,6144,5.88,1044.9,1.747,0.306,0.254,0.052,3.827
RS,24,4,8,3,32,64,6144,2.694,2280.62,0.353,0.747,0.716,0.031,1.594
