timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 2195971
1753473150.772364711,2195971,5,2700.000
1753473151.309210317,2195971,5,2700.000
1753473151.848011769,2195971,5,2700.000
1753473152.383581943,2195971,5,2700.000
1753473152.923141358,2195971,5,2700.000
1753473153.460741585,2195971,6,2700.000
1753473153.995715400,2195971,6,2700.000
1753473154.532112649,2195971,6,2700.000
1753473155.067369416,2195971,6,2700.000
1753473155.602897680,2195971,6,2700.000
1753473156.137617922,2195971,6,2700.000
1753473156.671587802,2195971,6,2700.000
1753473157.205556222,2195971,6,2700.000
1753473157.739481686,2195971,6,2700.000
1753473158.273253642,2195971,6,2700.000
1753473158.806855999,2195971,6,2700.000
1753473159.340682202,2195971,6,2700.000
1753473159.874298286,2195971,6,2700.000
1753473160.408593816,2195971,6,2700.000
1753473160.943179791,2195971,6,2700.000
1753473161.478302286,2195971,6,2700.000
1753473162.012053229,2195971,6,2700.000
1753473162.545857926,2195971,6,2700.000
1753473163.079321995,2195971,6,2700.000
1753473163.613233194,2195971,6,2700.000
1753473164.146841181,2195971,6,2700.000
1753473164.680598432,2195971,6,2700.000
1753473165.214411867,2195971,6,2700.000
1753473165.748824465,2195971,6,2700.000
1753473166.282991000,2195971,6,2700.000
1753473166.816674993,2195971,6,2700.000
1753473167.350419847,2195971,6,2700.000
1753473167.884125765,2195971,6,2700.000
1753473168.417676502,2195971,6,2700.000
1753473168.951732700,2195971,6,2700.000
1753473169.485939179,2195971,6,2700.000
1753473170.020473587,2195971,6,2700.000
1753473170.554578846,2195971,6,2700.000
1753473171.088380074,2195971,6,2700.000
1753473171.622198204,2195971,6,2700.000
1753473172.156222117,2195971,6,2700.000
1753473172.689913637,2195971,6,2700.000
1753473173.223816608,2195971,6,2700.000
1753473173.757634615,2195971,6,2700.000
1753473174.291430954,2195971,6,2700.000
1753473174.825814036,2195971,6,2700.000
1753473175.360510655,2195971,6,2700.000
1753473175.894486874,2195971,6,2700.000
1753473176.428364232,2195971,6,2700.000
1753473176.962451666,2195971,6,2700.000
1753473177.495886621,2195971,6,2700.000
1753473178.029518027,2195971,6,2700.000
1753473178.563193768,2195971,6,2700.000
1753473179.096604501,2195971,6,2700.000
1753473179.630285893,2195971,6,2700.000
1753473180.164039987,2195971,6,2700.000
1753473180.697849991,2195971,6,2700.000
1753473181.232205993,2195971,6,2700.000
1753473181.766566321,2195971,6,2700.000
1753473182.300179826,2195971,6,2700.000
1753473182.833898856,2195971,6,2700.000
1753473183.367528589,2195971,6,2700.000
1753473183.901147027,2195971,6,2700.000
1753473184.435039871,2195971,6,2700.000
