timestamp,pid,core,frequency(MHz)
CPU core and frequency monitoring started for PID 2119440
1753468786.038023049,2119440,2,2700.000
1753468786.573245553,2119440,3,2700.000
1753468787.109727130,2119440,3,2700.000
1753468787.644736774,2119440,3,2700.000
1753468788.179674276,2119440,3,2700.000
1753468788.732396114,2119440,2,2700.000
1753468789.284666775,2119440,2,2700.000
1753468789.856949622,2119440,2,2700.000
1753468790.392673754,2119440,2,2700.000
1753468790.926065322,2119440,2,2700.000
1753468791.460274742,2119440,2,2700.000
1753468791.993736830,2119440,2,2700.000
1753468792.526932966,2119440,2,2700.000
1753468793.060304785,2119440,2,2700.000
1753468793.593629540,2119440,2,2700.000
1753468794.126983559,2119440,2,2700.000
1753468794.660570909,2119440,2,2700.000
1753468795.193915585,2119440,2,2700.000
1753468795.727354585,2119440,2,2700.000
1753468796.260831589,2119440,2,2700.000
1753468796.794290204,2119440,2,2700.000
1753468797.327704958,2119440,2,2700.000
1753468797.861686961,2119440,2,2700.000
1753468798.395037800,2119440,2,2700.000
1753468798.928428645,2119440,2,2700.000
1753468799.461709296,2119440,2,2700.000
1753468799.995189439,2119440,2,2700.000
1753468800.528560472,2119440,2,2700.000
1753468801.063437018,2119440,2,2700.000
1753468801.596831534,2119440,2,2700.000
1753468802.130231986,2119440,2,2700.000
1753468802.663946234,2119440,2,2700.000
1753468803.197830635,2119440,2,2700.000
1753468803.732165852,2119440,2,2700.000
1753468804.265658646,2119440,2,2700.000
1753468804.798865701,2119440,2,2700.000
1753468805.332275662,2119440,2,2700.000
1753468805.865700118,2119440,2,2700.000
1753468806.404363100,2119440,2,2700.000
1753468806.938336257,2119440,2,2700.000
1753468807.471745489,2119440,2,2700.000
1753468808.006336208,2119440,2,2700.000
1753468808.539889091,2119440,2,2700.000
1753468809.074411466,2119440,2,2700.000
1753468809.608757472,2119440,2,2700.000
1753468810.142777813,2119440,2,2700.000
1753468810.677012825,2119440,2,2700.000
1753468811.210493293,2119440,2,2700.000
1753468811.744368000,2119440,2,2700.000
1753468812.277893918,2119440,2,2700.000
1753468812.811648873,2119440,2,2700.000
1753468813.345056744,2119440,2,2700.000
1753468813.879158726,2119440,2,2700.000
1753468814.412506911,2119440,2,2700.000
1753468814.945852735,2119440,2,2700.000
1753468815.479141995,2119440,2,2700.000
1753468816.013044155,2119440,2,2700.000
1753468816.546534023,2119440,2,2700.000
1753468817.080233122,2119440,2,2700.000
1753468817.613566161,2119440,2,2700.000
1753468818.147120279,2119440,2,2700.000
1753468818.681130263,2119440,2,2700.000
1753468819.214365241,2119440,2,2700.000
1753468819.748339025,2119440,2,2700.000
1753468820.283091876,2119440,2,2700.000
1753468820.816644749,2119440,2,2700.000
1753468821.350218615,2119440,2,2700.000
1753468821.883683823,2119440,2,2700.000
1753468822.417218584,2119440,2,2700.000
1753468822.950716352,2119440,2,2700.000
1753468823.484248784,2119440,2,2700.000
1753468824.017952430,2119440,2,2700.000
1753468824.551617489,2119440,2,2700.000
1753468825.085659005,2119440,2,2700.000
1753468825.619343258,2119440,2,2700.000
1753468826.153282559,2119440,2,2700.000
1753468826.687337186,2119440,2,2700.000
1753468827.221577501,2119440,2,2700.000
1753468827.755233925,2119440,2,2700.000
1753468828.288802235,2119440,2,2700.000
1753468828.822212147,2119440,2,2700.000
1753468829.355770392,2119440,2,2700.000
1753468829.889250301,2119440,2,2700.000
1753468830.422788881,2119440,2,2700.000
1753468830.956491461,2119440,2,2700.000
1753468831.490239848,2119440,2,2700.000
1753468832.024370842,2119440,2,2700.000
1753468832.557903701,2119440,2,2700.000
1753468833.091399366,2119440,2,2700.000
1753468833.624870332,2119440,2,2700.000
1753468834.159213954,2119440,2,2700.000
1753468834.692847707,2119440,2,2700.000
1753468835.226395109,2119440,2,2700.000
1753468835.760630993,2119440,2,2700.000
1753468836.294693128,2119440,2,2700.000
1753468836.828235000,2119440,2,2700.000
1753468837.361746760,2119440,2,2700.000
1753468837.895267883,2119440,2,2700.000
1753468838.428881708,2119440,2,2700.000
1753468838.962322440,2119440,2,2700.000
1753468839.495808918,2119440,2,2700.000
1753468840.029292792,2119440,2,2700.000
1753468840.562740145,2119440,2,2700.000
1753468841.096130342,2119440,2,2700.000
1753468841.629629674,2119440,2,2700.000
1753468842.163052835,2119440,2,2700.000
1753468842.697236667,2119440,2,2700.000
1753468843.230882540,2119440,2,2700.000
1753468843.764461763,2119440,2,2700.000
1753468844.298834404,2119440,2,2700.000
1753468844.832468013,2119440,2,2700.000
1753468845.366365453,2119440,2,2700.000
1753468845.899703348,2119440,2,2700.000
1753468846.433190720,2119440,2,2700.000
1753468846.966617270,2119440,2,2700.000
